"","product","site","table","type","ext","month","timestamp","horizontalPosition","verticalPosition","samplingInterval","date_range","path","md5","crc32","release"
"79","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2015-08",2023-12-26 23:27:44,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2015-08.basic.20231226T232744Z.csv","28e5890e1129a580f6b6bac5d9b1873d",NA,"RELEASE-2024"
"80","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2015-09",2023-01-09 19:12:44,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2015-09.basic.20230109T191244Z.csv","5e8f249ff76d8ecbeab80b09c297d28b",NA,"RELEASE-2023"
"81","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2015-09",2023-12-26 23:44:15,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2015-09.basic.20231226T234415Z.csv","85cb2d5bc0ca73d77a83fd90f6ed952f",NA,"RELEASE-2024"
"82","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-08",2023-01-09 19:26:31,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-08.basic.20230109T192631Z.csv","d97760f77e39df03820ad87f8870cb92",NA,"RELEASE-2023"
"83","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-08",2023-12-27 01:03:52,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-08.basic.20231227T010352Z.csv","d517f27d91684ed6210f450e6c6fb912",NA,"RELEASE-2024"
"84","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-09",2023-01-09 19:07:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-09.basic.20230109T190705Z.csv","ccc5cd48ed3995dcc4b544fa4012c65d",NA,"RELEASE-2023"
"85","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-09",2023-12-27 01:35:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-09.basic.20231227T013547Z.csv","5ef4a41514c013e5a50b87c70433bc9c",NA,"RELEASE-2024"
"86","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-10",2023-01-09 19:25:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-10.basic.20230109T192505Z.csv","89c3b742ca506596c969ba1847ea9849",NA,"RELEASE-2023"
"87","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2016-10",2023-12-27 01:31:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2016-10.basic.20231227T013151Z.csv","02f7829c180d7f696d42c6a9fbd21468",NA,"RELEASE-2024"
"88","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-07",2023-01-09 19:10:35,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-07/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-07.basic.20230109T191035Z.csv","509c570b906da35faeca98b4b52ce1e5",NA,"RELEASE-2023"
"89","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-07",2023-12-27 08:43:52,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-07/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-07.basic.20231227T084352Z.csv","8a08fe2c43dec7cbe04dfff11fbbe9c8",NA,"RELEASE-2024"
"90","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-08",2023-01-09 19:15:24,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-08.basic.20230109T191524Z.csv","24cbf5d9b5248f6bb5669a7b46034a65",NA,"RELEASE-2023"
"91","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-08",2023-12-27 09:41:07,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-08.basic.20231227T094107Z.csv","ce3ebf7bf414609b4080bb69b4c78220",NA,"RELEASE-2024"
"92","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-09",2023-01-09 19:07:35,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-09.basic.20230109T190735Z.csv","0e35382f4ea5da35627c7986b20f71d2",NA,"RELEASE-2023"
"93","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2017-09",2023-12-27 05:13:55,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2017-09.basic.20231227T051355Z.csv","063ae51a1310f736a2c6c60228179387",NA,"RELEASE-2024"
"94","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2018-08",2023-01-09 19:03:40,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2018-08.basic.20230109T190340Z.csv","cf99150a2da3e04dc2233879f0c9ed4c",NA,"RELEASE-2023"
"95","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2018-08",2023-12-28 17:17:35,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2018-08.basic.20231228T171735Z.csv","09425fd8a4e9490ec9058d70b2a80ac0",NA,"RELEASE-2024"
"96","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2018-09",2023-01-09 19:32:49,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2018-09.basic.20230109T193249Z.csv","408f27c19d87bbd519bd0441e084b819",NA,"RELEASE-2023"
"97","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2018-09",2023-12-28 19:31:20,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2018-09.basic.20231228T193120Z.csv","e6b987588cbb7413eeb7e32b4b443014",NA,"RELEASE-2024"
"98","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-08",2023-01-09 19:11:34,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-08.basic.20230109T191134Z.csv","af1dd6e3404a2684c8861b3b299db3e2",NA,"RELEASE-2023"
"99","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-08",2023-12-27 19:13:19,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-08.basic.20231227T191319Z.csv","0c26d9857831178bee84a003cb6daa08",NA,"RELEASE-2024"
"100","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-09",2023-01-09 19:27:48,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-09.basic.20230109T192748Z.csv","ca2ae25be99d5cd8513d866186c2d48a",NA,"RELEASE-2023"
"101","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-09",2023-12-27 18:54:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-09.basic.20231227T185451Z.csv","9491640306d26b8111b0eb9fe39ec5b4",NA,"RELEASE-2024"
"102","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-10",2023-01-09 19:24:46,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-10.basic.20230109T192446Z.csv","0e19dcc3e7e4e1b9c501cfa4bfada271",NA,"RELEASE-2023"
"103","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2019-10",2023-12-27 16:59:26,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2019-10.basic.20231227T165926Z.csv","72a26e6f254a757ae8c686b64cbec3f5",NA,"RELEASE-2024"
"104","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2020-08",2023-01-09 19:22:18,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2020-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2020-08.basic.20230109T192218Z.csv","c9800a778935ea21a159073bc287ae27",NA,"RELEASE-2023"
"105","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2020-08",2023-12-27 20:47:19,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2020-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2020-08.basic.20231227T204719Z.csv","11946e2b5873c05ed352c7425718419a",NA,"RELEASE-2024"
"106","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-08",2023-01-09 19:11:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-08.basic.20230109T191147Z.csv","b9f31443d3b4a69cc7b1977d386f2af6",NA,"RELEASE-2023"
"107","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-08",2023-12-27 23:33:53,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-08.basic.20231227T233353Z.csv","40933d993f80f7a788b4907db4d5b2a2",NA,"RELEASE-2024"
"108","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-09",2023-01-09 19:15:59,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-09.basic.20230109T191559Z.csv","bc6955db534f54473de1ed0e5e2dffc1",NA,"RELEASE-2023"
"109","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-09",2023-12-28 00:03:01,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-09.basic.20231228T000301Z.csv","2a99647f2c25e3622e86cb6fdda699ae",NA,"RELEASE-2024"
"110","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-10",2023-01-09 19:22:59,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-10.basic.20230109T192259Z.csv","f8bf637440fd200bb0cb44f34e13c808",NA,"RELEASE-2023"
"111","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2021-10",2023-12-28 00:46:13,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-10/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2021-10.basic.20231228T004613Z.csv","391ccaae49597debd6bfe0c66023e1be",NA,"RELEASE-2024"
"112","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-08",2023-05-01 23:26:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-08.basic.20230501T232605Z.csv","52c030f8851271105a6d083e5ad3d7d7",NA,"PROVISIONAL"
"113","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-08",2023-09-06 21:11:07,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-08.basic.20230906T211107Z.csv","ddfe73b4c6eedc84e10f465676de719b",NA,"PROVISIONAL"
"114","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-08",2023-11-09 01:05:22,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-08.basic.20231109T010522Z.csv","a22b296e92a81b360fe805cbf90ab879",NA,"PROVISIONAL"
"115","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-08",2023-12-29 04:46:37,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-08.basic.20231229T044637Z.csv","0fded5390559fed90070bf037d45a6b6",NA,"RELEASE-2024"
"116","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-09",2023-05-01 23:22:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-09.basic.20230501T232205Z.csv","45d7f2f8773f6cd806623d45ad5088e0",NA,"PROVISIONAL"
"117","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-09",2023-09-06 21:11:45,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-09.basic.20230906T211145Z.csv","3bd3eb55f07316ab54df412d932af864",NA,"PROVISIONAL"
"118","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-09",2023-11-09 01:20:16,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-09.basic.20231109T012016Z.csv","db5d0448ace9cb0900247eb425facd94",NA,"PROVISIONAL"
"119","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2022-09",2023-12-29 05:17:08,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2022-09/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2022-09.basic.20231229T051708Z.csv","3287a8e86b56e29832e71572e3af8b77",NA,"RELEASE-2024"
"120","DP1.10098.001","BART","vst_apparentindividual-basic","basic","csv","2023-08",2024-01-02 21:25:49,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2023-08/NEON.D01.BART.DP1.10098.001.vst_apparentindividual.2023-08.basic.20240102T212549Z.csv","dbe23ae24e1f7f37983ecb2a3de93e5b",NA,"PROVISIONAL"
"121","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2023-01-09 19:07:56,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20230109T190756Z.csv","d5b6dc20e92140869c464393f85b05ce",NA,"RELEASE-2023"
"122","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2023-05-01 23:18:54,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20230501T231854Z.csv","c07c3e42d7b34149069394a0444a18b1",NA,"PROVISIONAL"
"123","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2023-09-06 21:18:27,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20230906T211827Z.csv","82bf9aa9279b6a9edea2161c2b130691",NA,"PROVISIONAL"
"124","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2023-11-09 01:40:16,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20231109T014016Z.csv","6a1d14572d4edecc6dbe216164be694e",NA,"PROVISIONAL"
"125","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2023-12-26 22:33:20,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20231226T223320Z.csv","0b0bac0e7298c5f57734ba4984df8ed8",NA,"RELEASE-2024"
"126","DP1.10098.001","BART","vst_mappingandtagging-basic","basic","csv",NA,2024-01-02 21:25:49,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/NEON.D01.BART.DP1.10098.001.vst_mappingandtagging.basic.20240102T212549Z.csv","5f6d1b7d83c11841f00ae9430e241224",NA,"PROVISIONAL"
"127","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2014-08",2023-01-09 19:07:56,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2014-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2014-08.basic.20230109T190756Z.csv","b4bca3ef0b94466fe337e1219732d854",NA,"RELEASE-2023"
"128","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2014-08",2023-12-26 22:33:20,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2014-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2014-08.basic.20231226T223320Z.csv","900b3806d0c870ea471aba6186031d03",NA,"RELEASE-2024"
"129","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2015-08",2023-01-09 19:19:37,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2015-08.basic.20230109T191937Z.csv","8ffe3ee105820f80221d47af2089e13e",NA,"RELEASE-2023"
"130","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2015-08",2023-12-26 23:27:44,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2015-08.basic.20231226T232744Z.csv","0f567c6273b3b250106b8efc4f51d7ff",NA,"RELEASE-2024"
"131","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2015-09",2023-01-09 19:12:44,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-09/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2015-09.basic.20230109T191244Z.csv","f2494025631f53f8209a8ef9bbc0043f",NA,"RELEASE-2023"
"132","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2015-09",2023-12-26 23:44:15,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2015-09/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2015-09.basic.20231226T234415Z.csv","a5bd4a7983447ba6312eb3b9caeabb46",NA,"RELEASE-2024"
"133","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-08",2023-01-09 19:26:31,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-08.basic.20230109T192631Z.csv","f8571ab9df1eeb29ef6057de8b1b4e00",NA,"RELEASE-2023"
"134","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-08",2023-12-27 01:03:52,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-08.basic.20231227T010352Z.csv","a21c786dfdc05c36d4877f0477da7127",NA,"RELEASE-2024"
"135","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-09",2023-01-09 19:07:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-09/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-09.basic.20230109T190705Z.csv","33a3154f31a6394796c7f7b8552045bf",NA,"RELEASE-2023"
"136","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-09",2023-12-27 01:35:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-09/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-09.basic.20231227T013547Z.csv","bf8cc6bcc676b85869d660b936b2cb2a",NA,"RELEASE-2024"
"137","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-10",2023-01-09 19:25:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-10/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-10.basic.20230109T192505Z.csv","e6f55ab14e4f63bdee779973e5a5645b",NA,"RELEASE-2023"
"138","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2016-10",2023-12-27 01:31:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2016-10/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2016-10.basic.20231227T013151Z.csv","d2cb04645912fadf92145be1a1e6ebb0",NA,"RELEASE-2024"
"139","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2017-07",2023-01-09 19:10:35,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2017-07.basic.20230109T191035Z.csv","0b7390d75d9d58329f94466be0fdb801",NA,"RELEASE-2023"
"140","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2017-07",2023-12-27 08:43:52,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2017-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2017-07.basic.20231227T084352Z.csv","29aacd9644dc7136d91ca0053fd48fc6",NA,"RELEASE-2024"
"141","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2018-07",2023-01-09 19:23:38,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2018-07.basic.20230109T192338Z.csv","d4e905729894f2c1fd96711835bb851a",NA,"RELEASE-2023"
"142","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2018-07",2023-12-28 18:46:28,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2018-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2018-07.basic.20231228T184628Z.csv","7210582bae998cbe0a027aab1e042617",NA,"RELEASE-2024"
"143","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2019-07",2023-01-09 19:07:25,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2019-07.basic.20230109T190725Z.csv","2d5a7813a4b9dffd2d4be8e32dbb971f",NA,"RELEASE-2023"
"144","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2019-07",2023-12-27 17:46:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2019-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2019-07.basic.20231227T174651Z.csv","49e0f07b8c214ad8195cfe2a943deded",NA,"RELEASE-2024"
"145","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2020-08",2023-01-09 19:22:18,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2020-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2020-08.basic.20230109T192218Z.csv","cf7a030643d179cb6d7c24b7cd463b8e",NA,"RELEASE-2023"
"146","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2020-08",2023-12-27 20:47:19,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2020-08/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2020-08.basic.20231227T204719Z.csv","f4e0696ceb8679a5f8a1aacb9766d5b0",NA,"RELEASE-2024"
"147","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2021-07",2023-01-09 19:10:05,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2021-07.basic.20230109T191005Z.csv","ea7331122512c1f614df7412c310a2fa",NA,"RELEASE-2023"
"148","DP1.10098.001","BART","vst_perplotperyear-basic","basic","csv","2021-07",2023-12-28 01:59:03,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/BART/2021-07/NEON.D01.BART.DP1.10098.001.vst_perplotperyear.2021-07.basic.20231228T015903Z.csv","113702e5f5ac3ca4484c456c31460281",NA,"RELEASE-2024"
